"species";"date";"obs_id";"obs_letter";"quadrat_num";"count_30s";"count_1m";"counting_time_1m";"count_cells";"counting_time_cells";"count_TRUE";"prop_30s";"prop_1m";"prop_cells";"quadrat_order_30s";"quadrat_order_1m";"quadrat_order_cells"
"SHEARV";2021-04-23;"obs_wpdy";"A";"quadrat10";4;21;300;7;210;32;0,125;0,65625;0,21875;10;2;9
"SHEARV";2021-04-23;"obs_nbeb";"C";"quadrat1";15;24;180;32;517;50;0,3;0,48;0,64;9;3;7
"SHEARV";2021-04-23;"obs_nbeb";"C";"quadrat2";30;47;177;68;1022;118;0,254237288135593;0,398305084745763;0,576271186440678;10;7;9
"SHEARV";2021-04-23;"obs_nbeb";"C";"quadrat3";0;3;198;3;278;10;0;0,3;0,3;1;2;5
"SHEARV";2021-04-23;"obs_nbeb";"C";"quadrat4";30;67;230;73;1095;131;0,229007633587786;0,511450381679389;0,557251908396947;2;10;1
"SHEARV";2021-04-23;"obs_nbeb";"C";"quadrat5";10;9;240;9;387;18;0,555555555555556;0,5;0,5;3;1;4
"SHEARV";2021-04-23;"obs_nbeb";"C";"quadrat6";10;29;157;35;770;68;0,147058823529412;0,426470588235294;0,514705882352941;4;6;2
"SHEARV";2021-04-23;"obs_nbeb";"C";"quadrat7";5;7;189;8;574;16;0,3125;0,4375;0,5;5;5;3
"SHEARV";2021-04-23;"obs_nbeb";"C";"quadrat8";5;6;138;5;344;15;0,333333333333333;0,4;0,333333333333333;6;4;8
"SHEARV";2021-04-23;"obs_nbeb";"C";"quadrat9";5;24;251;13;541;39;0,128205128205128;0,615384615384615;0,333333333333333;7;8;10
"SHEARV";2021-04-23;"obs_nbeb";"C";"quadrat10";7;21;169;14;440;32;0,21875;0,65625;0,4375;8;9;6
"SHEARV";2021-04-23;"obs_raux";"E";"quadrat1";13;33;300;32;520;50;0,26;0,66;0,64;7;1;5
"SHEARV";2021-04-23;"obs_raux";"E";"quadrat2";11;87;420;74;730;118;0,0932203389830508;0,73728813559322;0,627118644067797;8;2;8
"SHEARV";2021-04-23;"obs_raux";"E";"quadrat3";0;6;270;4;600;10;0;0,6;0,4;9;3;3
"SHEARV";2021-04-23;"obs_raux";"E";"quadrat4";45;143;360;116;900;131;0,343511450381679;1,09160305343511;0,885496183206107;10;10;9
"SHEARV";2021-04-23;"obs_raux";"E";"quadrat5";7;16;240;17;640;18;0,388888888888889;0,888888888888889;0,944444444444444;1;9;2
"SHEARV";2021-04-23;"obs_raux";"E";"quadrat6";11;41;360;38;725;68;0,161764705882353;0,602941176470588;0,558823529411765;2;8;10
"SHEARV";2021-04-23;"obs_raux";"E";"quadrat7";2;12;270;11;725;16;0,125;0,75;0,6875;3;5;1
"SHEARV";2021-04-23;"obs_raux";"E";"quadrat8";4;8;340;6;520;15;0,266666666666667;0,533333333333333;0,4;4;7;6
"SHEARV";2021-04-23;"obs_raux";"E";"quadrat9";3;25;290;24;556;39;0,0769230769230769;0,641025641025641;0,615384615384615;5;4;7
"SHEARV";2021-04-23;"obs_raux";"E";"quadrat10";7;26;340;17;600;32;0,21875;0,8125;0,53125;6;6;4
"SHEARV";2021-04-23;"obs_fdod";"G";"quadrat1";6;11;150;21;525;50;0,12;0,22;0,42;5;9;3
"SHEARV";2021-04-23;"obs_fdod";"G";"quadrat2";7;30;197;78;1324;118;0,0593220338983051;0,254237288135593;0,661016949152542;6;10;5
"SHEARV";2021-04-23;"obs_fdod";"G";"quadrat3";1;2;120;2;592;10;0,1;0,2;0,2;7;8;1
"SHEARV";2021-04-23;"obs_fdod";"G";"quadrat4";11;48;660;74;1215;131;0,083969465648855;0,366412213740458;0,564885496183206;8;2;7
"SHEARV";2021-04-23;"obs_fdod";"G";"quadrat5";5;6;420;15;602;18;0,277777777777778;0,333333333333333;0,833333333333333;9;7;10
"SHEARV";2021-04-23;"obs_fdod";"G";"quadrat6";3;21;635;34;855;68;0,0441176470588235;0,308823529411765;0,5;10;3;8
"SHEARV";2021-04-23;"obs_fdod";"G";"quadrat7";3;6;480;4;370;16;0,1875;0,375;0,25;1;1;9
"SHEARV";2021-04-23;"obs_fdod";"G";"quadrat8";1;3;220;3;420;15;0,0666666666666667;0,2;0,2;2;5;4
"SHEARV";2021-04-23;"obs_fdod";"G";"quadrat9";3;5;350;23;900;39;0,0769230769230769;0,128205128205128;0,58974358974359;3;4;6
"SHEARV";2021-04-23;"obs_fdod";"G";"quadrat10";4;3;205;11;610;32;0,125;0,09375;0,34375;4;6;2
"SHEARV";2021-04-23;"obs_cpof";"B";"quadrat1";7;NA;160;25;505;50;0,14;NA;0,5;10;4;8
"SHEARV";2021-04-23;"obs_cpof";"B";"quadrat2";30;NA;290;66;732;118;0,254237288135593;NA;0,559322033898305;1;5;10
"SHEARV";2021-04-23;"obs_cpof";"B";"quadrat3";0;NA;120;1;240;10;0;NA;0,1;2;3;6
"SHEARV";2021-04-23;"obs_cpof";"B";"quadrat4";40;76;320;92;1290;131;0,305343511450382;0,580152671755725;0,702290076335878;3;7;2
"SHEARV";2021-04-23;"obs_cpof";"B";"quadrat5";10;NA;157;8;290;18;0,555555555555556;NA;0,444444444444444;4;2;5
"SHEARV";2021-04-23;"obs_cpof";"B";"quadrat6";10;13;124;20;550;68;0,147058823529412;0,191176470588235;0,294117647058824;5;8;3
"SHEARV";2021-04-23;"obs_cpof";"B";"quadrat7";4;8;139;7;320;16;0,25;0,5;0,4375;6;6;4
"SHEARV";2021-04-23;"obs_cpof";"B";"quadrat8";3;2;200;4;321;15;0,2;0,133333333333333;0,266666666666667;7;10;9
"SHEARV";2021-04-23;"obs_cpof";"B";"quadrat9";3;17;130;11;485;39;0,0769230769230769;0,435897435897436;0,282051282051282;8;9;1
"SHEARV";2021-04-23;"obs_cpof";"B";"quadrat10";2;NA;276;7;315;32;0,0625;NA;0,21875;9;1;7
"SHEARV";2021-04-23;"obs_gyoc";"I";"quadrat1";10;26;178;30;438;50;0,2;0,52;0,6;3;7;2
"SHEARV";2021-04-23;"obs_gyoc";"I";"quadrat2";9;48;265;68;540;118;0,076271186440678;0,406779661016949;0,576271186440678;5;8;4
"SHEARV";2021-04-23;"obs_gyoc";"I";"quadrat3";1;3;190;3;219;10;0,1;0,3;0,3;4;6;5
"SHEARV";2021-04-23;"obs_gyoc";"I";"quadrat4";17;71;324;75;504;131;0,129770992366412;0,541984732824427;0,572519083969466;6;10;7
"SHEARV";2021-04-23;"obs_gyoc";"I";"quadrat5";5;9;219;14;398;18;0,277777777777778;0,5;0,777777777777778;7;5;3
"SHEARV";2021-04-23;"obs_gyoc";"I";"quadrat6";12;3;190;26;535;68;0,176470588235294;0,0441176470588235;0,382352941176471;8;1;10
"SHEARV";2021-04-23;"obs_gyoc";"I";"quadrat7";1;3;217;2;135;16;0,0625;0,1875;0,125;9;9;8
"SHEARV";2021-04-23;"obs_gyoc";"I";"quadrat8";1;7;236;7;269;15;0,0666666666666667;0,466666666666667;0,466666666666667;10;2;9
"SHEARV";2021-04-23;"obs_gyoc";"I";"quadrat9";8;15;269;18;251;39;0,205128205128205;0,384615384615385;0,461538461538462;1;4;6
"SHEARV";2021-04-23;"obs_gyoc";"I";"quadrat10";2;12;186;13;334;32;0,0625;0,375;0,40625;2;3;1
"MENSUA";2021-05-05;"obs_guig";"A";"quadrat1";6;18;156;28;517;55;0,109090909090909;0,327272727272727;0,509090909090909;1;5;8
"MENSUA";2021-05-05;"obs_guig";"A";"quadrat2";3;8;139;11;766;16;0,1875;0,5;0,6875;2;6;1
"MENSUA";2021-05-05;"obs_guig";"A";"quadrat3";0;0;101;0;241;0;NA;NA;NA;3;4;5
"MENSUA";2021-05-05;"obs_guig";"A";"quadrat4";27;44;105;109;1368;185;0,145945945945946;0,237837837837838;0,589189189189189;4;8;3
"MENSUA";2021-05-05;"obs_guig";"A";"quadrat5";12;23;118;25;455;51;0,235294117647059;0,450980392156863;0,490196078431373;5;3;9
"MENSUA";2021-05-05;"obs_guig";"A";"quadrat6";7;2;76;11;495;19;0,368421052631579;0,105263157894737;0,578947368421053;6;9;4
"MENSUA";2021-05-05;"obs_guig";"A";"quadrat7";15;27;141;38;671;78;0,192307692307692;0,346153846153846;0,487179487179487;7;7;7
"MENSUA";2021-05-05;"obs_guig";"A";"quadrat8";0;0;80;0;317;0;NA;NA;NA;8;1;6
"MENSUA";2021-05-05;"obs_guig";"A";"quadrat9";20;31;105;44;972;64;0,3125;0,484375;0,6875;9;10;2
"MENSUA";2021-05-05;"obs_guig";"A";"quadrat10";14;20;120;27;593;41;0,341463414634146;0,48780487804878;0,658536585365854;10;2;10
"MENSUA";2021-05-05;"obs_eruf";"C";"quadrat1";35;28;270;36;551;55;0,636363636363636;0,509090909090909;0,654545454545455;9;3;7
"MENSUA";2021-05-05;"obs_eruf";"C";"quadrat2";10;5;205;12;442;16;0,625;0,3125;0,75;10;4;10
"MENSUA";2021-05-05;"obs_eruf";"C";"quadrat3";0;0;130;0;360;0;NA;NA;NA;1;2;5
"MENSUA";2021-05-05;"obs_eruf";"C";"quadrat4";40;81;317;125;1056;185;0,216216216216216;0,437837837837838;0,675675675675676;2;6;1
"MENSUA";2021-05-05;"obs_eruf";"C";"quadrat5";20;19;125;31;642;51;0,392156862745098;0,372549019607843;0,607843137254902;3;1;4
"MENSUA";2021-05-05;"obs_eruf";"C";"quadrat6";15;12;207;10;615;19;0,789473684210526;0,631578947368421;0,526315789473684;4;7;2
"MENSUA";2021-05-05;"obs_eruf";"C";"quadrat7";30;39;252;62;810;78;0,384615384615385;0,5;0,794871794871795;5;5;3
"MENSUA";2021-05-05;"obs_eruf";"C";"quadrat8";0;0;158;0;390;0;NA;NA;NA;6;9;8
"MENSUA";2021-05-05;"obs_eruf";"C";"quadrat9";30;35;135;40;510;64;0,46875;0,546875;0,625;7;8;9
"MENSUA";2021-05-05;"obs_eruf";"C";"quadrat10";20;23;125;30;568;41;0,48780487804878;0,560975609756098;0,731707317073171;8;10;6
"MENSUA";2021-05-05;"obs_hqzj";"E";"quadrat1";11;16;57;36;655;55;0,2;0,290909090909091;0,654545454545455;7;1;5
"MENSUA";2021-05-05;"obs_hqzj";"E";"quadrat2";5;5;39;13;380;16;0,3125;0,3125;0,8125;8;2;7
"MENSUA";2021-05-05;"obs_hqzj";"E";"quadrat3";0;0;35;0;122;0;NA;NA;NA;9;10;3
"MENSUA";2021-05-05;"obs_hqzj";"E";"quadrat4";57;64;115;107;610;185;0,308108108108108;0,345945945945946;0,578378378378378;10;4;6
"MENSUA";2021-05-05;"obs_hqzj";"E";"quadrat5";25;24;62;33;1086;51;0,490196078431373;0,470588235294118;0,647058823529412;1;9;2
"MENSUA";2021-05-05;"obs_hqzj";"E";"quadrat6";6;12;81;14;379;19;0,315789473684211;0,631578947368421;0,736842105263158;2;5;9
"MENSUA";2021-05-05;"obs_hqzj";"E";"quadrat7";24;30;58;61;1426;78;0,307692307692308;0,384615384615385;0,782051282051282;3;3;1
"MENSUA";2021-05-05;"obs_hqzj";"E";"quadrat8";0;0;55;0;125;0;NA;NA;NA;4;7;8
"MENSUA";2021-05-05;"obs_hqzj";"E";"quadrat9";35;37;75;48;342;64;0,546875;0,578125;0,75;5;6;10
"MENSUA";2021-05-05;"obs_hqzj";"E";"quadrat10";19;26;39;31;1216;41;0,463414634146341;0,634146341463415;0,75609756097561;6;8;4
"MENSUA";2021-05-05;"obs_cdgr";"G";"quadrat1";20;32;108;44;923;55;0,363636363636364;0,581818181818182;0,8;5;8;3
"MENSUA";2021-05-05;"obs_cdgr";"G";"quadrat2";5;5;74;13;413;16;0,3125;0,3125;0,8125;6;10;6
"MENSUA";2021-05-05;"obs_cdgr";"G";"quadrat3";0;0;36;0;121;0;NA;NA;NA;7;7;1
"MENSUA";2021-05-05;"obs_cdgr";"G";"quadrat4";38;60;138;156;1050;185;0,205405405405405;0,324324324324324;0,843243243243243;8;2;7
"MENSUA";2021-05-05;"obs_cdgr";"G";"quadrat5";17;23;120;45;970;51;0,333333333333333;0,450980392156863;0,882352941176471;9;9;9
"MENSUA";2021-05-05;"obs_cdgr";"G";"quadrat6";6;7;63;15;555;19;0,315789473684211;0,368421052631579;0,789473684210526;10;3;8
"MENSUA";2021-05-05;"obs_cdgr";"G";"quadrat7";20;25;100;62;840;78;0,256410256410256;0,320512820512821;0,794871794871795;1;1;10
"MENSUA";2021-05-05;"obs_cdgr";"G";"quadrat8";0;0;40;0;242;0;NA;NA;NA;2;6;4
"MENSUA";2021-05-05;"obs_cdgr";"G";"quadrat9";27;30;90;55;978;64;0,421875;0,46875;0,859375;3;4;5
"MENSUA";2021-05-05;"obs_cdgr";"G";"quadrat10";20;20;68;25;783;41;0,48780487804878;0,48780487804878;0,609756097560976;4;5;2
"MENSUA";2021-05-05;"obs_oupc";"I";"quadrat1";9;22;107;35;935;55;0,163636363636364;0,4;0,636363636363636;3;7;1
"MENSUA";2021-05-05;"obs_oupc";"I";"quadrat2";5;5;87;16;931;16;0,3125;0,3125;1;4;8;3
"MENSUA";2021-05-05;"obs_oupc";"I";"quadrat3";0;0;60;0;277;0;NA;NA;NA;5;6;10
"MENSUA";2021-05-05;"obs_oupc";"I";"quadrat4";40;65;165;127;851;185;0,216216216216216;0,351351351351351;0,686486486486486;6;10;7
"MENSUA";2021-05-05;"obs_oupc";"I";"quadrat5";15;17;120;34;617;51;0,294117647058824;0,333333333333333;0,666666666666667;7;5;8
"MENSUA";2021-05-05;"obs_oupc";"I";"quadrat6";7;7;92;12;950;19;0,368421052631579;0,368421052631579;0,631578947368421;8;1;4
"MENSUA";2021-05-05;"obs_oupc";"I";"quadrat7";22;22;70;64;862;78;0,282051282051282;0,282051282051282;0,82051282051282;9;9;5
"MENSUA";2021-05-05;"obs_oupc";"I";"quadrat8";0;0;40;0;605;0;NA;NA;NA;10;3;2
"MENSUA";2021-05-05;"obs_oupc";"I";"quadrat9";25;25;82;51;805;64;0,390625;0,390625;0,796875;1;2;6
"MENSUA";2021-05-05;"obs_oupc";"I";"quadrat10";12;24;86;23;525;41;0,292682926829268;0,585365853658537;0,560975609756098;2;4;9
"SCAATR";2021-05-06;"obs_urcs";"A";"quadrat1";6;4;60;7;202;7;0,857142857142857;0,571428571428571;1;1;5;3
"SCAATR";2021-05-06;"obs_urcs";"A";"quadrat2";55;55;90;66;565;67;0,82089552238806;0,82089552238806;0,985074626865672;2;6;1
"SCAATR";2021-05-06;"obs_urcs";"A";"quadrat3";0;0;40;0;109;0;NA;NA;NA;3;4;8
"SCAATR";2021-05-06;"obs_urcs";"A";"quadrat4";108;214;230;261;1023;272;0,397058823529412;0,786764705882353;0,959558823529412;4;9;10
"SCAATR";2021-05-06;"obs_urcs";"A";"quadrat5";27;35;73;47;573;49;0,551020408163265;0,714285714285714;0,959183673469388;5;3;2
"SCAATR";2021-05-06;"obs_urcs";"A";"quadrat6";17;23;76;26;549;32;0,53125;0,71875;0,8125;6;8;5
"SCAATR";2021-05-06;"obs_urcs";"A";"quadrat7";220;274;223;313;1002;323;0,681114551083591;0,848297213622291;0,969040247678019;7;10;4
"SCAATR";2021-05-06;"obs_urcs";"A";"quadrat8";0;0;33;0;109;0;NA;NA;NA;8;1;6
"SCAATR";2021-05-06;"obs_urcs";"A";"quadrat9";85;139;150;163;889;154;0,551948051948052;0,902597402597403;1,05844155844156;9;7;7
"SCAATR";2021-05-06;"obs_urcs";"A";"quadrat10";17;21;84;28;549;27;0,62962962962963;0,777777777777778;1,03703703703704;10;2;9
"SCAATR";2021-05-06;"obs_aswy";"C";"quadrat1";10;7;48;7;335;7;1,42857142857143;1;1;10;3;7
"SCAATR";2021-05-06;"obs_aswy";"C";"quadrat2";40;57;69;61;472;67;0,597014925373134;0,850746268656716;0,91044776119403;7;4;9
"SCAATR";2021-05-06;"obs_aswy";"C";"quadrat3";0;0;19;0;197;0;NA;NA;NA;1;1;3
"SCAATR";2021-05-06;"obs_aswy";"C";"quadrat4";110;155;243;251;1565;272;0,404411764705882;0,569852941176471;0,922794117647059;2;5;1
"SCAATR";2021-05-06;"obs_aswy";"C";"quadrat5";50;45;68;48;591;49;1,02040816326531;0,918367346938776;0,979591836734694;3;2;4
"SCAATR";2021-05-06;"obs_aswy";"C";"quadrat6";15;27;109;27;480;32;0,46875;0,84375;0,84375;4;7;2
"SCAATR";2021-05-06;"obs_aswy";"C";"quadrat7";150;289;600;316;825;323;0,464396284829721;0,894736842105263;0,978328173374613;5;6;5
"SCAATR";2021-05-06;"obs_aswy";"C";"quadrat8";0;0;33;0;174;0;NA;NA;NA;6;9;8
"SCAATR";2021-05-06;"obs_aswy";"C";"quadrat9";100;147;240;151;848;154;0,649350649350649;0,954545454545455;0,980519480519481;9;8;10
"SCAATR";2021-05-06;"obs_aswy";"C";"quadrat10";20;26;61;26;376;27;0,740740740740741;0,962962962962963;0,962962962962963;8;10;6
"SCAATR";2021-05-06;"obs_okss";"E";"quadrat1";3;6;59;4;214;7;0,428571428571429;0,857142857142857;0,571428571428571;7;1;5
"SCAATR";2021-05-06;"obs_okss";"E";"quadrat2";40;61;90;68;495;67;0,597014925373134;0,91044776119403;1,01492537313433;8;2;7
"SCAATR";2021-05-06;"obs_okss";"E";"quadrat3";0;0;35;0;104;0;NA;NA;NA;9;10;2
"SCAATR";2021-05-06;"obs_okss";"E";"quadrat4";100;213;407;252;1163;272;0,367647058823529;0,783088235294118;0,926470588235294;10;5;10
"SCAATR";2021-05-06;"obs_okss";"E";"quadrat5";26;34;61;44;565;49;0,530612244897959;0,693877551020408;0,897959183673469;1;9;3
"SCAATR";2021-05-06;"obs_okss";"E";"quadrat6";8;25;254;28;631;32;0,25;0,78125;0,875;2;4;8
"SCAATR";2021-05-06;"obs_okss";"E";"quadrat7";250;30;356;306;990;323;0,773993808049536;0,0928792569659443;0,947368421052632;3;3;1
"SCAATR";2021-05-06;"obs_okss";"E";"quadrat8";0;0;69;0;68;0;NA;NA;NA;4;8;6
"SCAATR";2021-05-06;"obs_okss";"E";"quadrat9";100;123;186;147;1130;154;0,649350649350649;0,798701298701299;0,954545454545455;5;7;9
"SCAATR";2021-05-06;"obs_okss";"E";"quadrat10";17;23;78;29;430;27;0,62962962962963;0,851851851851852;1,07407407407407;6;6;4
"SCAATR";2021-05-06;"obs_zjcj";"G";"quadrat1";5;7;26;8;128;7;0,714285714285714;1;1,14285714285714;5;9;3
"SCAATR";2021-05-06;"obs_zjcj";"G";"quadrat2";50;47;39;64;230;67;0,746268656716418;0,701492537313433;0,955223880597015;6;10;5
"SCAATR";2021-05-06;"obs_zjcj";"G";"quadrat3";0;0;17;0;23;0;NA;NA;NA;7;8;1
"SCAATR";2021-05-06;"obs_zjcj";"G";"quadrat4";60;107;97;223;818;272;0,220588235294118;0,393382352941176;0,819852941176471;8;2;9
"SCAATR";2021-05-06;"obs_zjcj";"G";"quadrat5";25;38;45;39;283;49;0,510204081632653;0,775510204081633;0,795918367346939;9;7;8
"SCAATR";2021-05-06;"obs_zjcj";"G";"quadrat6";11;32;42;29;155;32;0,34375;1;0,90625;10;3;7
"SCAATR";2021-05-06;"obs_zjcj";"G";"quadrat7";80;174;119;308;559;323;0,247678018575851;0,538699690402477;0,953560371517028;1;1;10
"SCAATR";2021-05-06;"obs_zjcj";"G";"quadrat8";0;0;29;0;30;0;NA;NA;NA;2;5;4
"SCAATR";2021-05-06;"obs_zjcj";"G";"quadrat9";55;74;64;142;593;154;0,357142857142857;0,480519480519481;0,922077922077922;3;4;6
"SCAATR";2021-05-06;"obs_zjcj";"G";"quadrat10";16;24;36;24;175;27;0,592592592592593;0,888888888888889;0,888888888888889;4;6;2
"SCAATR";2021-05-06;"obs_dawu";"B";"quadrat1";7;6;90;6;250;7;1;0,857142857142857;0,857142857142857;10;4;8
"SCAATR";2021-05-06;"obs_dawu";"B";"quadrat2";55;56;90;65;403;67;0,82089552238806;0,835820895522388;0,970149253731343;1;5;10
"SCAATR";2021-05-06;"obs_dawu";"B";"quadrat3";0;0;84;0;390;0;NA;NA;NA;2;3;3
"SCAATR";2021-05-06;"obs_dawu";"B";"quadrat4";115;156;125;249;1550;272;0,422794117647059;0,573529411764706;0,915441176470588;3;6;2
"SCAATR";2021-05-06;"obs_dawu";"B";"quadrat5";32;39;84;48;720;49;0,653061224489796;0,795918367346939;0,979591836734694;4;2;4
"SCAATR";2021-05-06;"obs_dawu";"B";"quadrat6";8;18;70;26;631;32;0,25;0,5625;0,8125;5;7;5
"SCAATR";2021-05-06;"obs_dawu";"B";"quadrat7";140;188;100;304;963;323;0,43343653250774;0,582043343653251;0,941176470588235;6;8;6
"SCAATR";2021-05-06;"obs_dawu";"B";"quadrat8";0;0;74;0;122;0;NA;NA;NA;7;9;9
"SCAATR";2021-05-06;"obs_dawu";"B";"quadrat9";46;109;120;136;1273;154;0,298701298701299;0,707792207792208;0,883116883116883;8;10;1
"SCAATR";2021-05-06;"obs_dawu";"B";"quadrat10";20;19;83;25;505;27;0,740740740740741;0,703703703703704;0,925925925925926;9;1;7
"SCAATR";2021-05-06;"obs_pspx";"I";"quadrat1";4;7;92;7;310;7;0,571428571428571;1;1;3;7;1
"SCAATR";2021-05-06;"obs_pspx";"I";"quadrat2";38;58;121;66;690;67;0,567164179104478;0,865671641791045;0,985074626865672;4;8;3
"SCAATR";2021-05-06;"obs_pspx";"I";"quadrat3";0;0;120;0;125;0;NA;NA;NA;5;6;8
"SCAATR";2021-05-06;"obs_pspx";"I";"quadrat4";38;129;211;229;216;272;0,139705882352941;0,474264705882353;0,841911764705882;6;10;5
"SCAATR";2021-05-06;"obs_pspx";"I";"quadrat5";18;36;90;47;570;49;0,36734693877551;0,73469387755102;0,959183673469388;7;5;7
"SCAATR";2021-05-06;"obs_pspx";"I";"quadrat6";11;22;120;33;780;32;0,34375;0,6875;1,03125;8;1;6
"SCAATR";2021-05-06;"obs_pspx";"I";"quadrat7";110;251;231;303;935;323;0,340557275541796;0,777089783281734;0,938080495356037;9;9;9
"SCAATR";2021-05-06;"obs_pspx";"I";"quadrat8";0;0;120;0;168;0;NA;NA;NA;10;3;2
"SCAATR";2021-05-06;"obs_pspx";"I";"quadrat9";45;106;133;140;1455;154;0,292207792207792;0,688311688311688;0,909090909090909;1;2;4
"SCAATR";2021-05-06;"obs_pspx";"I";"quadrat10";20;19;105;24;410;27;0,740740740740741;0,703703703703704;0,888888888888889;2;4;10
"ORNANG";2021-05-11;"obs_fdhm";"A";"quadrat1";18;22;115;32;427;32;0,5625;0,6875;1;1;5;9
"ORNANG";2021-05-11;"obs_fdhm";"A";"quadrat2";24;32;160;36;615;41;0,585365853658537;0,780487804878049;0,878048780487805;2;6;1
"ORNANG";2021-05-11;"obs_fdhm";"A";"quadrat3";0;0;40;0;90;0;NA;NA;NA;3;4;7
"ORNANG";2021-05-11;"obs_fdhm";"A";"quadrat4";24;39;135;47;745;55;0,436363636363636;0,709090909090909;0,854545454545454;4;8;3
"ORNANG";2021-05-11;"obs_fdhm";"A";"quadrat5";15;21;134;41;530;44;0,340909090909091;0,477272727272727;0,931818181818182;5;3;6
"ORNANG";2021-05-11;"obs_fdhm";"A";"quadrat6";10;15;75;20;480;21;0,476190476190476;0,714285714285714;0,952380952380952;6;9;4
"ORNANG";2021-05-11;"obs_fdhm";"A";"quadrat7";40;84;375;110;871;112;0,357142857142857;0,75;0,982142857142857;7;7;5
"ORNANG";2021-05-11;"obs_fdhm";"A";"quadrat8";3;3;36;5;165;7;0,428571428571429;0,428571428571429;0,714285714285714;8;1;10
"ORNANG";2021-05-11;"obs_fdhm";"A";"quadrat9";18;31;205;40;716;40;0,45;0,775;1;9;10;2
"ORNANG";2021-05-11;"obs_fdhm";"A";"quadrat10";7;9;65;17;400;21;0,333333333333333;0,428571428571429;0,80952380952381;10;2;8
"ORNANG";2021-05-11;"obs_ohjn";"C";"quadrat1";11;27;119;30;519;32;0,34375;0,84375;0,9375;9;3;8
"ORNANG";2021-05-11;"obs_ohjn";"C";"quadrat2";17;35;97;39;421;41;0,414634146341463;0,853658536585366;0,951219512195122;10;4;10
"ORNANG";2021-05-11;"obs_ohjn";"C";"quadrat3";0;0;39;0;134;0;NA;NA;NA;1;2;5
"ORNANG";2021-05-11;"obs_ohjn";"C";"quadrat4";23;46;148;48;854;55;0,418181818181818;0,836363636363636;0,872727272727273;2;6;1
"ORNANG";2021-05-11;"obs_ohjn";"C";"quadrat5";17;31;101;37;495;44;0,386363636363636;0,704545454545455;0,840909090909091;3;1;3
"ORNANG";2021-05-11;"obs_ohjn";"C";"quadrat6";8;20;99;21;386;21;0,380952380952381;0,952380952380952;1;4;7;2
"ORNANG";2021-05-11;"obs_ohjn";"C";"quadrat7";42;90;234;111;871;112;0,375;0,803571428571429;0,991071428571429;5;5;4
"ORNANG";2021-05-11;"obs_ohjn";"C";"quadrat8";3;4;55;5;313;7;0,428571428571429;0,571428571428571;0,714285714285714;6;9;7
"ORNANG";2021-05-11;"obs_ohjn";"C";"quadrat9";17;40;118;37;448;40;0,425;1;0,925;8;8;9
"ORNANG";2021-05-11;"obs_ohjn";"C";"quadrat10";6;21;113;20;416;21;0,285714285714286;1;0,952380952380952;7;10;6
"ORNANG";2021-05-11;"obs_jdlo";"E";"quadrat1";21;25;60;30;460;32;0,65625;0,78125;0,9375;7;1;5
"ORNANG";2021-05-11;"obs_jdlo";"E";"quadrat2";30;35;80;36;465;41;0,731707317073171;0,853658536585366;0,878048780487805;8;2;6
"ORNANG";2021-05-11;"obs_jdlo";"E";"quadrat3";0;0;73;0;23;0;NA;NA;NA;9;9;2
"ORNANG";2021-05-11;"obs_jdlo";"E";"quadrat4";35;40;76;52;380;55;0,636363636363636;0,727272727272727;0,945454545454545;10;4;10
"ORNANG";2021-05-11;"obs_jdlo";"E";"quadrat5";22;21;180;40;842;44;0,5;0,477272727272727;0,909090909090909;1;10;4
"ORNANG";2021-05-11;"obs_jdlo";"E";"quadrat6";11;17;70;21;374;21;0,523809523809524;0,80952380952381;1;2;5;8
"ORNANG";2021-05-11;"obs_jdlo";"E";"quadrat7";37;78;90;105;1480;112;0,330357142857143;0,696428571428571;0,9375;3;3;1
"ORNANG";2021-05-11;"obs_jdlo";"E";"quadrat8";4;5;56;4;140;7;0,571428571428571;0,714285714285714;0,571428571428571;4;7;7
"ORNANG";2021-05-11;"obs_jdlo";"E";"quadrat9";25;38;89;40;518;40;0,625;0,95;1;5;6;9
"ORNANG";2021-05-11;"obs_jdlo";"E";"quadrat10";10;13;63;17;999;21;0,476190476190476;0,619047619047619;0,80952380952381;6;8;3
"ORNANG";2021-05-11;"obs_aoxz";"G";"quadrat1";20;26;89;29;674;32;0,625;0,8125;0,90625;5;8;3
"ORNANG";2021-05-11;"obs_aoxz";"G";"quadrat2";22;32;65;36;732;41;0,536585365853659;0,780487804878049;0,878048780487805;6;10;5
"ORNANG";2021-05-11;"obs_aoxz";"G";"quadrat3";0;0;59;0;93;0;NA;NA;NA;7;7;1
"ORNANG";2021-05-11;"obs_aoxz";"G";"quadrat4";15;39;117;53;902;55;0,272727272727273;0,709090909090909;0,963636363636364;8;2;7
"ORNANG";2021-05-11;"obs_aoxz";"G";"quadrat5";20;28;115;38;386;44;0,454545454545455;0,636363636363636;0,863636363636364;9;9;10
"ORNANG";2021-05-11;"obs_aoxz";"G";"quadrat6";12;14;50;19;310;21;0,571428571428571;0,666666666666667;0,904761904761905;10;3;9
"ORNANG";2021-05-11;"obs_aoxz";"G";"quadrat7";33;72;100;110;843;112;0,294642857142857;0,642857142857143;0,982142857142857;1;1;8
"ORNANG";2021-05-11;"obs_aoxz";"G";"quadrat8";3;3;29;4;395;7;0,428571428571429;0,428571428571429;0,571428571428571;2;5;4
