"species";"obs_id";"obs_letter";"counting_method";"quadrat_num";"count";"counting_time";"prop_detect";"quadrat_order";"count_TRUE";"species_conspicuousness";"habitat_closure";"exp_bota";"excess_detect"
"EPIAPH";"obs_btow";"A";"count_1m";"quadrat6";2;32;0,4;9;5;2;0,273905668124993;2;0
"EPIAPH";"obs_btow";"A";"count_1m";"quadrat7";4;38;1;7;4;2;-0,78472818158037;2;0
"EPIAPH";"obs_btow";"A";"count_1m";"quadrat9";4;32;1;10;4;2;-1,64938929474294;2;0
"EPIAPH";"obs_btow";"A";"count_cells";"quadrat1";5;105;1;10;5;2;-0,0132238755580027;2;0
"EPIAPH";"obs_btow";"A";"count_cells";"quadrat10";2;45;0,666666666666667;8;3;2;-1,29797167635214;2;0
"EPIAPH";"obs_btow";"A";"count_cells";"quadrat2";5;80;1;1;5;2;0,268469216317195;2;0
"EPIAPH";"obs_btow";"A";"count_cells";"quadrat4";41;230;0,872340425531915;3;47;2;0,281506089627004;2;0
"EPIAPH";"obs_btow";"A";"count_cells";"quadrat5";6;120;0,6;6;10;2;-0,077405839976741;2;0
"EPIAPH";"obs_btow";"A";"count_cells";"quadrat6";2;110;0,4;4;5;2;0,273905668124993;2;0
"EPIAPH";"obs_btow";"A";"count_cells";"quadrat7";4;70;1;5;4;2;-0,78472818158037;2;0
"EPIAPH";"obs_btow";"A";"count_cells";"quadrat9";4;90;1;2;4;2;-1,64938929474294;2;0
"EPIAPH";"obs_citm";"E";"count_30s";"quadrat1";5;30;1;7;5;2;-0,0132238755580027;3;0
"EPIAPH";"obs_citm";"E";"count_30s";"quadrat10";3;30;1;6;3;2;-1,29797167635214;3;0
"EPIAPH";"obs_citm";"E";"count_30s";"quadrat2";4;30;0,8;8;5;2;0,268469216317195;3;0
"EPIAPH";"obs_citm";"E";"count_30s";"quadrat4";42;30;0,893617021276596;10;47;2;0,281506089627004;3;0
"EPIAPH";"obs_citm";"E";"count_30s";"quadrat5";6;30;0,6;1;10;2;-0,077405839976741;3;0
"EPIAPH";"obs_citm";"E";"count_30s";"quadrat6";2;30;0,4;2;5;2;0,273905668124993;3;0
"EPIAPH";"obs_citm";"E";"count_30s";"quadrat7";3;30;0,75;3;4;2;-0,78472818158037;3;0
"EPIAPH";"obs_citm";"E";"count_30s";"quadrat9";4;30;1;5;4;2;-1,64938929474294;3;0
"EPIAPH";"obs_citm";"E";"count_1m";"quadrat1";5;10;1;1;5;2;-0,0132238755580027;3;0
"EPIAPH";"obs_citm";"E";"count_1m";"quadrat10";3;8;1;8;3;2;-1,29797167635214;3;0
"EPIAPH";"obs_citm";"E";"count_1m";"quadrat2";5;10;1;2;5;2;0,268469216317195;3;0
"EPIAPH";"obs_citm";"E";"count_1m";"quadrat4";39;42;0,829787234042553;4;47;2;0,281506089627004;3;0
"EPIAPH";"obs_citm";"E";"count_1m";"quadrat5";6;30;0,6;9;10;2;-0,077405839976741;3;0
"EPIAPH";"obs_citm";"E";"count_1m";"quadrat6";2;13;0,4;5;5;2;0,273905668124993;3;0
"EPIAPH";"obs_citm";"E";"count_1m";"quadrat7";4;10;1;3;4;2;-0,78472818158037;3;0
"EPIAPH";"obs_citm";"E";"count_1m";"quadrat9";3;10;0,75;6;4;2;-1,64938929474294;3;0
"EPIAPH";"obs_citm";"E";"count_cells";"quadrat1";4;40;0,8;5;5;2;-0,0132238755580027;3;0
"EPIAPH";"obs_citm";"E";"count_cells";"quadrat10";3;48;1;4;3;2;-1,29797167635214;3;0
"EPIAPH";"obs_citm";"E";"count_cells";"quadrat2";5;55;1;7;5;2;0,268469216317195;3;0
"EPIAPH";"obs_citm";"E";"count_cells";"quadrat4";39;210;0,829787234042553;9;47;2;0,281506089627004;3;0
"EPIAPH";"obs_citm";"E";"count_cells";"quadrat5";7;90;0,7;2;10;2;-0,077405839976741;3;0
"EPIAPH";"obs_citm";"E";"count_cells";"quadrat6";4;55;0,8;10;5;2;0,273905668124993;3;0
"EPIAPH";"obs_citm";"E";"count_cells";"quadrat7";4;71;1;1;4;2;-0,78472818158037;3;0
"EPIAPH";"obs_citm";"E";"count_cells";"quadrat9";3;40;0,75;8;4;2;-1,64938929474294;3;0
"EPIAPH";"obs_qigp";"B";"count_30s";"quadrat1";5;30;1;10;5;2;-0,0132238755580027;3;0
"EPIAPH";"obs_qigp";"B";"count_30s";"quadrat10";3;30;1;9;3;2;-1,29797167635214;3;0
"EPIAPH";"obs_qigp";"B";"count_30s";"quadrat2";5;30;1;1;5;2;0,268469216317195;3;0
"EPIAPH";"obs_qigp";"B";"count_30s";"quadrat4";35;30;0,74468085106383;3;47;2;0,281506089627004;3;0
"EPIAPH";"obs_qigp";"B";"count_30s";"quadrat5";7;30;0,7;4;10;2;-0,077405839976741;3;0
"EPIAPH";"obs_qigp";"B";"count_30s";"quadrat6";2;30;0,4;5;5;2;0,273905668124993;3;0
"EPIAPH";"obs_qigp";"B";"count_30s";"quadrat7";4;30;1;6;4;2;-0,78472818158037;3;0
"EPIAPH";"obs_qigp";"B";"count_30s";"quadrat9";3;30;0,75;8;4;2;-1,64938929474294;3;0
"EPIAPH";"obs_qigp";"B";"count_1m";"quadrat1";5;20;1;4;5;2;-0,0132238755580027;3;0
"EPIAPH";"obs_qigp";"B";"count_1m";"quadrat10";3;15;1;1;3;2;-1,29797167635214;3;0
"EPIAPH";"obs_qigp";"B";"count_1m";"quadrat2";5;15;1;5;5;2;0,268469216317195;3;0
"EPIAPH";"obs_qigp";"B";"count_1m";"quadrat4";44;80;0,936170212765957;7;47;2;0,281506089627004;3;0
"EPIAPH";"obs_qigp";"B";"count_1m";"quadrat5";6;20;0,6;2;10;2;-0,077405839976741;3;0
"EPIAPH";"obs_qigp";"B";"count_1m";"quadrat6";2;16;0,4;8;5;2;0,273905668124993;3;0
"EPIAPH";"obs_qigp";"B";"count_1m";"quadrat7";4;10;1;6;4;2;-0,78472818158037;3;0
"EPIAPH";"obs_qigp";"B";"count_1m";"quadrat9";3;10;0,75;9;4;2;-1,64938929474294;3;0
"EPIAPH";"obs_qigp";"B";"count_cells";"quadrat1";5;40;1;8;5;2;-0,0132238755580027;3;0
"EPIAPH";"obs_qigp";"B";"count_cells";"quadrat10";2;9;0,666666666666667;7;3;2;-1,29797167635214;3;0
"EPIAPH";"obs_qigp";"B";"count_cells";"quadrat2";5;57;1;2;5;2;0,268469216317195;3;0
"EPIAPH";"obs_qigp";"B";"count_cells";"quadrat4";47;200;1;10;47;2;0,281506089627004;3;0
"EPIAPH";"obs_qigp";"B";"count_cells";"quadrat5";7;95;0,7;5;10;2;-0,077405839976741;3;0
"EPIAPH";"obs_qigp";"B";"count_cells";"quadrat6";2;18;0,4;3;5;2;0,273905668124993;3;0
"EPIAPH";"obs_qigp";"B";"count_cells";"quadrat7";0;11;0;4;4;2;-0,78472818158037;3;0
"EPIAPH";"obs_qigp";"B";"count_cells";"quadrat9";3;38;0,75;1;4;2;-1,64938929474294;3;0
"EPIAPH";"obs_ujsl";"G";"count_30s";"quadrat1";5;30;1;5;5;2;-0,0132238755580027;3;0
"EPIAPH";"obs_ujsl";"G";"count_30s";"quadrat10";3;30;1;4;3;2;-1,29797167635214;3;0
"EPIAPH";"obs_ujsl";"G";"count_30s";"quadrat2";5;30;1;6;5;2;0,268469216317195;3;0
"EPIAPH";"obs_ujsl";"G";"count_30s";"quadrat4";40;30;0,851063829787234;8;47;2;0,281506089627004;3;0
"EPIAPH";"obs_ujsl";"G";"count_30s";"quadrat5";9;30;0,9;9;10;2;-0,077405839976741;3;0
"EPIAPH";"obs_ujsl";"G";"count_30s";"quadrat6";3;30;0,6;10;5;2;0,273905668124993;3;0
"EPIAPH";"obs_ujsl";"G";"count_30s";"quadrat7";4;30;1;1;4;2;-0,78472818158037;3;0
"EPIAPH";"obs_ujsl";"G";"count_30s";"quadrat9";3;30;0,75;3;4;2;-1,64938929474294;3;0
"EPIAPH";"obs_ujsl";"G";"count_1m";"quadrat1";5;32;1;9;5;2;-0,0132238755580027;3;0
"EPIAPH";"obs_ujsl";"G";"count_1m";"quadrat10";3;44;1;6;3;2;-1,29797167635214;3;0
"EPIAPH";"obs_ujsl";"G";"count_1m";"quadrat2";5;34;1;10;5;2;0,268469216317195;3;0
"EPIAPH";"obs_ujsl";"G";"count_1m";"quadrat4";45;100;0,957446808510638;2;47;2;0,281506089627004;3;0
"EPIAPH";"obs_ujsl";"G";"count_1m";"quadrat5";10;62;1;7;10;2;-0,077405839976741;3;0
"EPIAPH";"obs_ujsl";"G";"count_1m";"quadrat6";3;30;0,6;3;5;2;0,273905668124993;3;0
"EPIAPH";"obs_ujsl";"G";"count_1m";"quadrat7";4;28;1;1;4;2;-0,78472818158037;3;0
"EPIAPH";"obs_ujsl";"G";"count_1m";"quadrat9";3;25;0,75;4;4;2;-1,64938929474294;3;0
"EPIAPH";"obs_ujsl";"G";"count_cells";"quadrat1";5;52;1;3;5;2;-0,0132238755580027;3;0
"EPIAPH";"obs_ujsl";"G";"count_cells";"quadrat10";3;60;1;2;3;2;-1,29797167635214;3;0
"EPIAPH";"obs_ujsl";"G";"count_cells";"quadrat2";5;91;1;5;5;2;0,268469216317195;3;0
"EPIAPH";"obs_ujsl";"G";"count_cells";"quadrat4";46;325;0,978723404255319;7;47;2;0,281506089627004;3;0
"EPIAPH";"obs_ujsl";"G";"count_cells";"quadrat5";10;145;1;9;10;2;-0,077405839976741;3;0
"EPIAPH";"obs_ujsl";"G";"count_cells";"quadrat6";5;147;1;8;5;2;0,273905668124993;3;0
"EPIAPH";"obs_ujsl";"G";"count_cells";"quadrat7";4;73;1;10;4;2;-0,78472818158037;3;0
"EPIAPH";"obs_ujsl";"G";"count_cells";"quadrat9";4;136;1;6;4;2;-1,64938929474294;3;0
"EQUTEL";"obs_fbti";"E";"count_30s";"quadrat1";4;30;0,444444444444444;7;9;4;2,45065036093846;1;0
"EQUTEL";"obs_fbti";"E";"count_30s";"quadrat10";17;30;0,5;6;34;4;1,64389152369012;1;0
"EQUTEL";"obs_fbti";"E";"count_30s";"quadrat2";25;30;0,641025641025641;8;39;4;1,83849527635148;1;0
"EQUTEL";"obs_fbti";"E";"count_30s";"quadrat3";0;30;0;9;1;4;1,89613227654305;1;0
"EQUTEL";"obs_fbti";"E";"count_30s";"quadrat4";42;30;0,711864406779661;10;59;4;2,61263540275303;1;0
"EQUTEL";"obs_fbti";"E";"count_30s";"quadrat5";20;30;0,714285714285714;1;28;4;2,92256621094206;1;0
"EQUTEL";"obs_fbti";"E";"count_30s";"quadrat6";13;30;0,8125;2;16;4;1,75262055984609;1;0
"EQUTEL";"obs_fbti";"E";"count_30s";"quadrat7";32;30;0,463768115942029;3;69;4;0,973993328622512;1;0
"EQUTEL";"obs_fbti";"E";"count_30s";"quadrat9";11;30;0,6875;5;16;4;3,45206600599269;1;0
"EQUTEL";"obs_fbti";"E";"count_1m";"quadrat1";8;27;0,888888888888889;1;9;4;2,45065036093846;1;0
"EQUTEL";"obs_fbti";"E";"count_1m";"quadrat10";24;32;0,705882352941177;8;34;4;1,64389152369012;1;0
"EQUTEL";"obs_fbti";"E";"count_1m";"quadrat2";26;33;0,666666666666667;2;39;4;1,83849527635148;1;0
"EQUTEL";"obs_fbti";"E";"count_1m";"quadrat3";1;16;1;10;1;4;1,89613227654305;1;0
"EQUTEL";"obs_fbti";"E";"count_1m";"quadrat4";43;41;0,728813559322034;4;59;4;2,61263540275303;1;0
"EQUTEL";"obs_fbti";"E";"count_1m";"quadrat5";21;40;0,75;9;28;4;2,92256621094206;1;0
"EQUTEL";"obs_fbti";"E";"count_1m";"quadrat6";13;20;0,8125;5;16;4;1,75262055984609;1;0
"EQUTEL";"obs_fbti";"E";"count_1m";"quadrat7";40;36;0,579710144927536;3;69;4;0,973993328622512;1;0
"EQUTEL";"obs_fbti";"E";"count_1m";"quadrat9";15;25;0,9375;6;16;4;3,45206600599269;1;0
"EQUTEL";"obs_fbti";"E";"count_cells";"quadrat1";8;173;0,888888888888889;5;9;4;2,45065036093846;1;0
"EQUTEL";"obs_fbti";"E";"count_cells";"quadrat10";29;462;0,852941176470588;4;34;4;1,64389152369012;1;0
"EQUTEL";"obs_fbti";"E";"count_cells";"quadrat2";35;391;0,897435897435897;7;39;4;1,83849527635148;1;0
"EQUTEL";"obs_fbti";"E";"count_cells";"quadrat3";1;88;1;3;1;4;1,89613227654305;1;0
"EQUTEL";"obs_fbti";"E";"count_cells";"quadrat4";53;472;0,898305084745763;9;59;4;2,61263540275303;1;0
"EQUTEL";"obs_fbti";"E";"count_cells";"quadrat5";26;424;0,928571428571429;2;28;4;2,92256621094206;1;0
"EQUTEL";"obs_fbti";"E";"count_cells";"quadrat6";18;310;1,125;10;16;4;1,75262055984609;1;1
"EQUTEL";"obs_fbti";"E";"count_cells";"quadrat7";57;757;0,826086956521739;1;69;4;0,973993328622512;1;0
"EQUTEL";"obs_fbti";"E";"count_cells";"quadrat9";16;223;1;8;16;4;3,45206600599269;1;0
"EQUTEL";"obs_nzcz";"C";"count_30s";"quadrat1";5;30;0,555555555555556;9;9;4;2,45065036093846;1;0
"EQUTEL";"obs_nzcz";"C";"count_30s";"quadrat10";17;30;0,5;8;34;4;1,64389152369012;1;0
"EQUTEL";"obs_nzcz";"C";"count_30s";"quadrat2";23;30;0,58974358974359;10;39;4;1,83849527635148;1;0
"EQUTEL";"obs_nzcz";"C";"count_30s";"quadrat3";0;30;0;1;1;4;1,89613227654305;1;0
"EQUTEL";"obs_nzcz";"C";"count_30s";"quadrat4";37;30;0,627118644067797;2;59;4;2,61263540275303;1;0
"EQUTEL";"obs_nzcz";"C";"count_30s";"quadrat5";18;30;0,642857142857143;3;28;4;2,92256621094206;1;0
"EQUTEL";"obs_nzcz";"C";"count_30s";"quadrat6";9;30;0,5625;4;16;4;1,75262055984609;1;0
"EQUTEL";"obs_nzcz";"C";"count_30s";"quadrat7";35;30;0,507246376811594;5;69;4;0,973993328622512;1;0
"EQUTEL";"obs_nzcz";"C";"count_30s";"quadrat9";12;30;0,75;7;16;4;3,45206600599269;1;0
"EQUTEL";"obs_nzcz";"C";"count_1m";"quadrat1";5;30;0,555555555555556;3;9;4;2,45065036093846;1;0
"EQUTEL";"obs_nzcz";"C";"count_1m";"quadrat10";26;44;0,764705882352941;10;34;4;1,64389152369012;1;0
"EQUTEL";"obs_nzcz";"C";"count_1m";"quadrat2";28;41;0,717948717948718;4;39;4;1,83849527635148;1;0
"EQUTEL";"obs_nzcz";"C";"count_1m";"quadrat3";0;38;0;2;1;4;1,89613227654305;1;0
"EQUTEL";"obs_nzcz";"C";"count_1m";"quadrat4";34;48;0,576271186440678;6;59;4;2,61263540275303;1;0
"EQUTEL";"obs_nzcz";"C";"count_1m";"quadrat5";21;57;0,75;1;28;4;2,92256621094206;1;0
"EQUTEL";"obs_nzcz";"C";"count_1m";"quadrat6";10;22;0,625;7;16;4;1,75262055984609;1;0
"EQUTEL";"obs_nzcz";"C";"count_1m";"quadrat7";38;40;0,550724637681159;5;69;4;0,973993328622512;1;0
"EQUTEL";"obs_nzcz";"C";"count_1m";"quadrat9";13;34;0,8125;8;16;4;3,45206600599269;1;0
"EQUTEL";"obs_nzcz";"C";"count_cells";"quadrat1";9;302;1;6;9;4;2,45065036093846;1;0
"EQUTEL";"obs_nzcz";"C";"count_cells";"quadrat10";27;396;0,794117647058823;5;34;4;1,64389152369012;1;0
"EQUTEL";"obs_nzcz";"C";"count_cells";"quadrat2";36;330;0,923076923076923;8;39;4;1,83849527635148;1;0
"EQUTEL";"obs_nzcz";"C";"count_cells";"quadrat3";0;300;0;4;1;4;1,89613227654305;1;0
"EQUTEL";"obs_nzcz";"C";"count_cells";"quadrat4";53;723;0,898305084745763;1;59;4;2,61263540275303;1;0
"EQUTEL";"obs_nzcz";"C";"count_cells";"quadrat5";23;350;0,821428571428571;7;28;4;2,92256621094206;1;0
"EQUTEL";"obs_nzcz";"C";"count_cells";"quadrat6";15;251;0,9375;3;16;4;1,75262055984609;1;0
"EQUTEL";"obs_nzcz";"C";"count_cells";"quadrat7";56;520;0,811594202898551;2;69;4;0,973993328622512;1;0
"EQUTEL";"obs_nzcz";"C";"count_cells";"quadrat9";13;300;0,8125;10;16;4;3,45206600599269;1;0
"EQUTEL";"obs_phev";"H";"count_30s";"quadrat1";7;30;0,777777777777778;4;9;4;2,45065036093846;4;0
"EQUTEL";"obs_phev";"H";"count_30s";"quadrat10";17;30;0,5;3;34;4;1,64389152369012;4;0
"EQUTEL";"obs_phev";"H";"count_30s";"quadrat2";26;30;0,666666666666667;5;39;4;1,83849527635148;4;0
"EQUTEL";"obs_phev";"H";"count_30s";"quadrat3";0;30;0;6;1;4;1,89613227654305;4;0
"EQUTEL";"obs_phev";"H";"count_30s";"quadrat4";38;30;0,644067796610169;7;59;4;2,61263540275303;4;0
"EQUTEL";"obs_phev";"H";"count_30s";"quadrat5";19;30;0,678571428571429;8;28;4;2,92256621094206;4;0
"EQUTEL";"obs_phev";"H";"count_30s";"quadrat6";13;30;0,8125;9;16;4;1,75262055984609;4;0
"EQUTEL";"obs_phev";"H";"count_30s";"quadrat7";33;30;0,478260869565217;10;69;4;0,973993328622512;4;0
"EQUTEL";"obs_phev";"H";"count_30s";"quadrat9";15;30;0,9375;2;16;4;3,45206600599269;4;0
"EQUTEL";"obs_phev";"H";"count_1m";"quadrat1";8;15;0,888888888888889;8;9;4;2,45065036093846;4;0
"EQUTEL";"obs_phev";"H";"count_1m";"quadrat10";19;15;0,558823529411765;5;34;4;1,64389152369012;4;0
"EQUTEL";"obs_phev";"H";"count_1m";"quadrat2";25;15;0,641025641025641;9;39;4;1,83849527635148;4;0
"EQUTEL";"obs_phev";"H";"count_1m";"quadrat3";0;10;0;7;1;4;1,89613227654305;4;0
"EQUTEL";"obs_phev";"H";"count_1m";"quadrat4";41;30;0,694915254237288;1;59;4;2,61263540275303;4;0
"EQUTEL";"obs_phev";"H";"count_1m";"quadrat5";19;15;0,678571428571429;6;28;4;2,92256621094206;4;0
"EQUTEL";"obs_phev";"H";"count_1m";"quadrat6";13;15;0,8125;2;16;4;1,75262055984609;4;0
"EQUTEL";"obs_phev";"H";"count_1m";"quadrat7";41;25;0,594202898550725;10;69;4;0,973993328622512;4;0
"EQUTEL";"obs_phev";"H";"count_1m";"quadrat9";15;20;0,9375;3;16;4;3,45206600599269;4;0
"EQUTEL";"obs_phev";"H";"count_cells";"quadrat1";4;405;0,444444444444444;2;9;4;2,45065036093846;4;0
"EQUTEL";"obs_phev";"H";"count_cells";"quadrat10";30;645;0,882352941176471;1;34;4;1,64389152369012;4;0
"EQUTEL";"obs_phev";"H";"count_cells";"quadrat2";30;690;0,769230769230769;4;39;4;1,83849527635148;4;0
"EQUTEL";"obs_phev";"H";"count_cells";"quadrat3";0;120;0;10;1;4;1,89613227654305;4;0
"EQUTEL";"obs_phev";"H";"count_cells";"quadrat4";58;588;0,983050847457627;6;59;4;2,61263540275303;4;0
"EQUTEL";"obs_phev";"H";"count_cells";"quadrat5";22;487;0,785714285714286;9;28;4;2,92256621094206;4;0
"EQUTEL";"obs_phev";"H";"count_cells";"quadrat6";15;780;0,9375;5;16;4;1,75262055984609;4;0
"EQUTEL";"obs_phev";"H";"count_cells";"quadrat7";54;302;0,782608695652174;8;69;4;0,973993328622512;4;0
"EQUTEL";"obs_phev";"H";"count_cells";"quadrat9";12;525;0,75;7;16;4;3,45206600599269;4;0
"EQUTEL";"obs_ruyi";"I";"count_30s";"quadrat1";5;30;0,555555555555556;3;9;4;2,45065036093846;5;0
"EQUTEL";"obs_ruyi";"I";"count_30s";"quadrat10";16;30;0,470588235294118;2;34;4;1,64389152369012;5;0
"EQUTEL";"obs_ruyi";"I";"count_30s";"quadrat2";21;30;0,538461538461538;4;39;4;1,83849527635148;5;0
"EQUTEL";"obs_ruyi";"I";"count_30s";"quadrat3";0;30;0;5;1;4;1,89613227654305;5;0
"EQUTEL";"obs_ruyi";"I";"count_30s";"quadrat4";32;30;0,542372881355932;6;59;4;2,61263540275303;5;0
"EQUTEL";"obs_ruyi";"I";"count_30s";"quadrat5";16;30;0,571428571428571;7;28;4;2,92256621094206;5;0
"EQUTEL";"obs_ruyi";"I";"count_30s";"quadrat6";12;30;0,75;8;16;4;1,75262055984609;5;0
"EQUTEL";"obs_ruyi";"I";"count_30s";"quadrat7";29;30;0,420289855072464;9;69;4;0,973993328622512;5;0
"EQUTEL";"obs_ruyi";"I";"count_30s";"quadrat9";12;30;0,75;1;16;4;3,45206600599269;5;0
"EQUTEL";"obs_ruyi";"I";"count_1m";"quadrat1";5;25;0,555555555555556;7;9;4;2,45065036093846;5;0
"EQUTEL";"obs_ruyi";"I";"count_1m";"quadrat10";18;70;0,529411764705882;4;34;4;1,64389152369012;5;0
"EQUTEL";"obs_ruyi";"I";"count_1m";"quadrat2";21;150;0,538461538461538;8;39;4;1,83849527635148;5;0
"EQUTEL";"obs_ruyi";"I";"count_1m";"quadrat3";0;15;0;6;1;4;1,89613227654305;5;0
"EQUTEL";"obs_ruyi";"I";"count_1m";"quadrat4";35;90;0,593220338983051;10;59;4;2,61263540275303;5;0
"EQUTEL";"obs_ruyi";"I";"count_1m";"quadrat5";19;120;0,678571428571429;5;28;4;2,92256621094206;5;0
"EQUTEL";"obs_ruyi";"I";"count_1m";"quadrat6";12;30;0,75;1;16;4;1,75262055984609;5;0
"EQUTEL";"obs_ruyi";"I";"count_1m";"quadrat7";29;35;0,420289855072464;9;69;4;0,973993328622512;5;0
"EQUTEL";"obs_ruyi";"I";"count_1m";"quadrat9";14;30;0,875;2;16;4;3,45206600599269;5;0
"EQUTEL";"obs_ruyi";"I";"count_cells";"quadrat1";NA;NA;NA;NA;9;4;2,45065036093846;5;NA
"EQUTEL";"obs_ruyi";"I";"count_cells";"quadrat10";NA;NA;NA;NA;34;4;1,64389152369012;5;NA
"EQUTEL";"obs_ruyi";"I";"count_cells";"quadrat2";NA;NA;NA;NA;39;4;1,83849527635148;5;NA
"EQUTEL";"obs_ruyi";"I";"count_cells";"quadrat3";NA;NA;NA;NA;1;4;1,89613227654305;5;NA
"EQUTEL";"obs_ruyi";"I";"count_cells";"quadrat4";NA;NA;NA;NA;59;4;2,61263540275303;5;NA
"EQUTEL";"obs_ruyi";"I";"count_cells";"quadrat5";NA;NA;NA;NA;28;4;2,92256621094206;5;NA
"EQUTEL";"obs_ruyi";"I";"count_cells";"quadrat6";NA;NA;NA;NA;16;4;1,75262055984609;5;NA
"EQUTEL";"obs_ruyi";"I";"count_cells";"quadrat7";NA;NA;NA;NA;69;4;0,973993328622512;5;NA
"EQUTEL";"obs_ruyi";"I";"count_cells";"quadrat9";NA;NA;NA;NA;16;4;3,45206600599269;5;NA
"EQUTEL";"obs_size";"G";"count_30s";"quadrat1";8;30;0,888888888888889;5;9;4;2,45065036093846;3;0
"EQUTEL";"obs_size";"G";"count_30s";"quadrat10";31;30;0,911764705882353;4;34;4;1,64389152369012;3;0
"EQUTEL";"obs_size";"G";"count_30s";"quadrat2";32;30;0,82051282051282;6;39;4;1,83849527635148;3;0
"EQUTEL";"obs_size";"G";"count_30s";"quadrat3";0;30;0;7;1;4;1,89613227654305;3;0
"EQUTEL";"obs_size";"G";"count_30s";"quadrat4";52;30;0,88135593220339;8;59;4;2,61263540275303;3;0
"EQUTEL";"obs_size";"G";"count_30s";"quadrat5";28;30;1;9;28;4;2,92256621094206;3;0
"EQUTEL";"obs_size";"G";"count_30s";"quadrat6";15;30;0,9375;10;16;4;1,75262055984609;3;0
"EQUTEL";"obs_size";"G";"count_30s";"quadrat7";45;30;0,652173913043478;1;69;4;0,973993328622512;3;0
"EQUTEL";"obs_size";"G";"count_30s";"quadrat9";14;30;0,875;3;16;4;3,45206600599269;3;0
"EQUTEL";"obs_size";"G";"count_1m";"quadrat1";10;58;1,11111111111111;9;9;4;2,45065036093846;3;1
"EQUTEL";"obs_size";"G";"count_1m";"quadrat10";33;59;0,970588235294118;6;34;4;1,64389152369012;3;0
"EQUTEL";"obs_size";"G";"count_1m";"quadrat2";33;79;0,846153846153846;10;39;4;1,83849527635148;3;0
"EQUTEL";"obs_size";"G";"count_1m";"quadrat3";1;60;1;7;1;4;1,89613227654305;3;0
"EQUTEL";"obs_size";"G";"count_1m";"quadrat4";48;87;0,813559322033898;2;59;4;2,61263540275303;3;0
"EQUTEL";"obs_size";"G";"count_1m";"quadrat5";26;71;0,928571428571429;8;28;4;2,92256621094206;3;0
"EQUTEL";"obs_size";"G";"count_1m";"quadrat6";14;45;0,875;3;16;4;1,75262055984609;3;0
"EQUTEL";"obs_size";"G";"count_1m";"quadrat7";55;74;0,797101449275362;1;69;4;0,973993328622512;3;0
"EQUTEL";"obs_size";"G";"count_1m";"quadrat9";16;64;1;4;16;4;3,45206600599269;3;0
"EQUTEL";"obs_size";"G";"count_cells";"quadrat1";8;408;0,888888888888889;3;9;4;2,45065036093846;3;0
"EQUTEL";"obs_size";"G";"count_cells";"quadrat10";33;570;0,970588235294118;2;34;4;1,64389152369012;3;0
"EQUTEL";"obs_size";"G";"count_cells";"quadrat2";37;580;0,948717948717949;5;39;4;1,83849527635148;3;0
"EQUTEL";"obs_size";"G";"count_cells";"quadrat3";1;327;1;1;1;4;1,89613227654305;3;0
"EQUTEL";"obs_size";"G";"count_cells";"quadrat4";56;610;0,949152542372881;7;59;4;2,61263540275303;3;0
"EQUTEL";"obs_size";"G";"count_cells";"quadrat5";27;402;0,964285714285714;10;28;4;2,92256621094206;3;0
"EQUTEL";"obs_size";"G";"count_cells";"quadrat6";16;316;1;8;16;4;1,75262055984609;3;0
"EQUTEL";"obs_size";"G";"count_cells";"quadrat7";66;441;0,956521739130435;9;69;4;0,973993328622512;3;0
"EQUTEL";"obs_size";"G";"count_cells";"quadrat9";16;339;1;6;16;4;3,45206600599269;3;0
"EQUTEL";"obs_xoto";"A";"count_30s";"quadrat1";6;30;0,666666666666667;1;9;4;2,45065036093846;1;0
"EQUTEL";"obs_xoto";"A";"count_30s";"quadrat10";24;30;0,705882352941177;10;34;4;1,64389152369012;1;0
"EQUTEL";"obs_xoto";"A";"count_30s";"quadrat2";25;30;0,641025641025641;2;39;4;1,83849527635148;1;0
"EQUTEL";"obs_xoto";"A";"count_30s";"quadrat3";0;30;0;3;1;4;1,89613227654305;1;0
"EQUTEL";"obs_xoto";"A";"count_30s";"quadrat4";52;30;0,88135593220339;4;59;4;2,61263540275303;1;0
"EQUTEL";"obs_xoto";"A";"count_30s";"quadrat5";18;30;0,642857142857143;5;28;4;2,92256621094206;1;0
"EQUTEL";"obs_xoto";"A";"count_30s";"quadrat6";13;30;0,8125;6;16;4;1,75262055984609;1;0
"EQUTEL";"obs_xoto";"A";"count_30s";"quadrat7";41;30;0,594202898550725;7;69;4;0,973993328622512;1;0
"EQUTEL";"obs_xoto";"A";"count_30s";"quadrat9";14;30;0,875;9;16;4;3,45206600599269;1;0
"EQUTEL";"obs_xoto";"A";"count_1m";"quadrat1";8;71;0,888888888888889;1;9;4;2,45065036093846;1;0
"EQUTEL";"obs_xoto";"A";"count_1m";"quadrat10";24;65;0,705882352941177;3;34;4;1,64389152369012;1;0
"EQUTEL";"obs_xoto";"A";"count_1m";"quadrat2";30;50;0,769230769230769;6;39;4;1,83849527635148;1;0
"EQUTEL";"obs_xoto";"A";"count_1m";"quadrat3";0;67;0;5;1;4;1,89613227654305;1;0
"EQUTEL";"obs_xoto";"A";"count_1m";"quadrat4";45;77;0,76271186440678;8;59;4;2,61263540275303;1;0
"EQUTEL";"obs_xoto";"A";"count_1m";"quadrat5";23;66;0,821428571428571;4;28;4;2,92256621094206;1;0
"EQUTEL";"obs_xoto";"A";"count_1m";"quadrat6";13;55;0,8125;9;16;4;1,75262055984609;1;0
